"acce.roundNo","turtle.ID","sex","cl","time","date","hour","month","year","julian","x","y","z","ODBA","airTemp","waterTemp","rainfall","roll_sum_24h","heavyRain","acce.netWeight"
3,331,"M",188.2,"2022-04-26 18:00:00",2022-04-26,18,4,"2022",116,0.00312500000000002,0.00949656083933428,0.000722248671467501,0.0194543005822303,22.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 18:15:00",2022-04-26,18,4,"2022",116,0,0.00130484478629009,0.000636752028353615,0.00609256737186425,22.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 18:30:00",2022-04-26,18,4,"2022",116,0,0,0.000318363819340389,0.00664474143478047,22.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 18:45:00",2022-04-26,18,4,"2022",116,0,0.00129028686157592,0.00103130105571506,0.0126509720748002,22.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 19:00:00",2022-04-26,19,4,"2022",116,0,0,0.00174180203477081,0.0066250372890998,22.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 19:15:00",2022-04-26,19,4,"2022",116,-0.00104944155237123,0.000701479510073252,-0.00138392423548669,0.00796165910912006,22.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 19:30:00",2022-04-26,19,4,"2022",116,-0.0222792832167832,0.00361633266906704,0.00535198308635806,0.0330922170277639,22.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 19:45:00",2022-04-26,19,4,"2022",116,0,-0.000273725298139356,0,0.00577523875863719,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 20:00:00",2022-04-26,20,4,"2022",116,0.00020308738570457,0,-0.000398061140248651,0.00549771680142774,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 20:15:00",2022-04-26,20,4,"2022",116,0,0,0,0,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 20:30:00",2022-04-26,20,4,"2022",116,-0.00269469029234656,0.00143624008370102,0,0.0107481575499154,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 20:45:00",2022-04-26,20,4,"2022",116,0,0,0,0,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 21:00:00",2022-04-26,21,4,"2022",116,0.0568874007936508,-0.0188244047619047,-0.00733010912698413,0.0917224702380952,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 21:15:00",2022-04-26,21,4,"2022",116,0.0116471202408702,-0.0100922081390831,0.00660164488289487,0.0616597378316128,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 21:30:00",2022-04-26,21,4,"2022",116,0.0783294559173465,-0.152953163915078,-0.0451493141190407,0.510550213675214,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 21:45:00",2022-04-26,21,4,"2022",116,0.139757692394411,0.038926516734134,-0.013118015339695,0.26470494024205,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 22:00:00",2022-04-26,22,4,"2022",116,-0.000203087385704556,0.00281665220630063,0,0.00779185007700636,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 22:15:00",2022-04-26,22,4,"2022",116,0,0,-0.000864155917866843,0.00216623925120016,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-26 22:30:00",2022-04-26,22,4,"2022",116,-0.029427554867008,0.201324123467678,0.0150642190925394,0.265205492207445,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 22:45:00",2022-04-26,22,4,"2022",116,0,0.00140279100240041,0,0.00368143683573376,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 23:00:00",2022-04-26,23,4,"2022",116,-0.00208297019820457,-0.0100810674785284,-0.00144277922598235,0.0150149140139374,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 23:15:00",2022-04-26,23,4,"2022",116,0.0194108490251068,0.0671188268112096,0.0198734073001651,0.106403083136482,22.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-26 23:30:00",2022-04-26,23,4,"2022",116,0.00272296605304418,0,0,0.00597972448558386,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-26 23:45:00",2022-04-26,23,4,"2022",116,0.00208297019820457,0,0,0.00290834924623985,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 00:00:00",2022-04-27,0,4,"2022",117,-0.00887511468566163,0.00253441220238095,0.00381172917794012,0.0154816727326494,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 00:15:00",2022-04-27,0,4,"2022",117,0.00108039475715255,0.00327022424190392,-0.000176250615703727,0.0158782461028555,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 00:30:00",2022-04-27,0,4,"2022",117,-0.188467841836982,0.046000467631327,0.0768342930940587,0.456428375227203,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 00:45:00",2022-04-27,0,4,"2022",117,0.00140028428602645,0.00858511334585553,0,0.0146568004478161,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 01:00:00",2022-04-27,1,4,"2022",117,-0.0238512897692585,0.0688034540329462,0.0758018213340479,0.190731067977162,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 01:15:00",2022-04-27,1,4,"2022",117,0,-0.00288525493603617,0,0.00533751188048062,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 01:30:00",2022-04-27,1,4,"2022",117,-0.0119535385404526,0.00597734784746502,0.00548662221025503,0.0463946291338869,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 01:45:00",2022-04-27,1,4,"2022",117,0,0.000520917342206384,-0.000846354166666674,0.00371085349112693,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 02:00:00",2022-04-27,2,4,"2022",117,-0.00376721260510318,-0.000701479510073266,0,0.00503137812708121,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 02:15:00",2022-04-27,2,4,"2022",117,0,-0.000671797278242584,-0.000911458333333337,0.0074496060580045,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 02:30:00",2022-04-27,2,4,"2022",117,0,0,0.000107878232878222,0.00662998026279277,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 02:45:00",2022-04-27,2,4,"2022",117,0.0131632473429348,-0.00803808821386945,-0.00876862124420713,0.0385443901801324,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 03:00:00",2022-04-27,3,4,"2022",117,0.00123280040272226,0,-0.00112601428519404,0.00774850962839248,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 03:15:00",2022-04-27,3,4,"2022",117,0,-0.00280253058573374,0,0.00377909308573374,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 03:30:00",2022-04-27,3,4,"2022",117,0.00104471808573374,0,0,0.00456034308573373,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 03:45:00",2022-04-27,3,4,"2022",117,0,-0.000864155917866843,-0.000531320892649012,0.00341048654036935,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 04:00:00",2022-04-27,4,4,"2022",117,-0.00504695228816324,0.0115862138078935,0.00534922163340132,0.0234821087116009,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 04:15:00",2022-04-27,4,4,"2022",117,0,0.00210987742726021,0.00162295386904762,0.00847169594728189,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 04:30:00",2022-04-27,4,4,"2022",117,-0.00158508483703797,0,0.00168805803571428,0.00505384914564601,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 04:45:00",2022-04-27,4,4,"2022",117,0.0105258099743394,0.0482918047026503,0.00621409585104438,0.0662572007241125,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 05:00:00",2022-04-27,5,4,"2022",117,0.0134045181164322,0.0350787179400461,0.00633071355727605,0.0570553930661352,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 05:15:00",2022-04-27,5,4,"2022",117,0,0.0034308790168165,0,0.0060421999875125,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 05:30:00",2022-04-27,5,4,"2022",117,-0.00429222470238094,0.00610488415664197,0.00658260467830782,0.0191627518531815,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 05:45:00",2022-04-27,5,4,"2022",117,0.0471118616626429,0.171391640043984,0.04822398467418,0.365666795769335,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 06:00:00",2022-04-27,6,4,"2022",117,-0.00881239799696831,0.0107640731664169,0.0240655422051907,0.0679359269203019,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 06:15:00",2022-04-27,6,4,"2022",117,0,-0.0101652579191642,0,0.0101652579191642,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 06:30:00",2022-04-27,6,4,"2022",117,-0.00053863508453352,-0.00755818617146743,-0.00166875496465335,0.0138855935730936,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 06:45:00",2022-04-27,6,4,"2022",117,6.35784571331593e-05,0.00314737887980075,0.000294494459533501,0.0109117770250583,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 07:00:00",2022-04-27,7,4,"2022",117,0,0.00118833260923104,-0.00175049830811552,0.0102422967657342,22,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 07:15:00",2022-04-27,7,4,"2022",117,-0.548114930317079,-0.856262335754523,0.104759484764368,1.51924649785978,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 07:30:00",2022-04-27,7,4,"2022",117,-0.000864155917866843,-0.00415496775360057,0.00192703888992951,0.0133806243669525,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 07:45:00",2022-04-27,7,4,"2022",117,-0.000594899349782144,0,-0.000430491275217798,0.0059722937652625,22,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 08:00:00",2022-04-27,8,4,"2022",117,0.00129751704458735,0,0,0.0034922895030317,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 08:15:00",2022-04-27,8,4,"2022",117,-0.00259944320002917,0,0,0.00479670882502917,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 08:30:00",2022-04-27,8,4,"2022",117,0,0.0037262677643537,0.000230916002400328,0.00853307662389691,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 08:45:00",2022-04-27,8,4,"2022",117,0.0423618075717685,0.0183657976138445,-0.0107030610448579,0.0876584163449397,22.25,20.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 09:00:00",2022-04-27,9,4,"2022",117,-0.014773144607129,0.00607258409992786,0.0134460428894023,0.0359193757631258,22.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 09:15:00",2022-04-27,9,4,"2022",117,0.00226389550120018,0.0118924071804931,0.000231981018113808,0.0203522903962357,22.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 09:30:00",2022-04-27,9,4,"2022",117,0,-0.00495554521433428,0,0.00551358092862,23,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 09:45:00",2022-04-27,9,4,"2022",117,-0.0124088557926449,0.00319020172535799,0.0100276134455822,0.0323787079890596,24.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 10:00:00",2022-04-27,10,4,"2022",117,0.00828521521880896,-0.0292015140892094,-0.0185768441627816,0.0676979135231088,24.5,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 10:15:00",2022-04-27,10,4,"2022",117,-0.000620099301739924,0,0,0.00117026528159339,24.25,21,0,0,"no",42
3,331,"M",188.2,"2022-04-27 10:30:00",2022-04-27,10,4,"2022",117,0,0,0,0,24.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-27 10:45:00",2022-04-27,10,4,"2022",117,0,0,0,0,23.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-27 11:00:00",2022-04-27,11,4,"2022",117,0.000776599702380948,0,-0.00175781250000001,0.00279482886904761,23.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-27 11:15:00",2022-04-27,11,4,"2022",117,0.000443932694909249,0,0,0.00676601230800453,24,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-27 11:30:00",2022-04-27,11,4,"2022",117,0,0,0,0,24,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-27 11:45:00",2022-04-27,11,4,"2022",117,0,-0.00182462394376459,0.000887201448724839,0.0116879566830739,24.5,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 12:00:00",2022-04-27,12,4,"2022",117,-0.036237847981012,0.00226389550120018,0.0306282096809441,0.0691299531631563,24.5,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 12:15:00",2022-04-27,12,4,"2022",117,-0.00222117021433429,-0.00482097654949216,-0.000430491275217798,0.01428067375333,24.25,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 12:30:00",2022-04-27,12,4,"2022",117,0.635183742581203,-0.211099363418699,-0.256628657800533,1.35732919424326,24.25,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 12:45:00",2022-04-27,12,4,"2022",117,-0.0198004023141891,0.207542148925421,0.0608484474063518,0.394180750315861,24.25,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 13:00:00",2022-04-27,13,4,"2022",117,0,0,0,0,24.5,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 13:15:00",2022-04-27,13,4,"2022",117,0.00482798722544819,0.0394805498321123,-0.00921529913229134,0.0626036127500971,25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 13:30:00",2022-04-27,13,4,"2022",117,0,0.00335144727234571,0,0.00502344064355781,25.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 13:45:00",2022-04-27,13,4,"2022",117,0.00199635705006798,0.00848616173323202,-0.0010640455464675,0.0290177324845294,24.75,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 14:00:00",2022-04-27,14,4,"2022",117,0,0.00312805141906704,-0.000235761417402058,0.00999752200924076,24.25,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 14:15:00",2022-04-27,14,4,"2022",117,0,0.000856478590853589,-0.00165245453331392,0.00681477268391329,24.5,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 14:30:00",2022-04-27,14,4,"2022",117,0,0,0,0,24.5,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 14:45:00",2022-04-27,14,4,"2022",117,0,0,0,0,24.5,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 15:00:00",2022-04-27,15,4,"2022",117,0,0.00125031473836621,-0.00127288204034526,0.00551976618153088,24.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 15:15:00",2022-04-27,15,4,"2022",117,0.000213477386328986,0,0,0.0031974183585512,24.5,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 15:30:00",2022-04-27,15,4,"2022",117,0,0.00114934978216228,-0.00128869069298757,0.0103256606674576,24.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 15:45:00",2022-04-27,15,4,"2022",117,0,0.00130792059502996,0,0.00214175472964535,24.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 16:00:00",2022-04-27,16,4,"2022",117,0,-0.000103905426171051,0,0.00298854249049562,24.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 16:15:00",2022-04-27,16,4,"2022",117,0,0,0,0,24.25,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 16:30:00",2022-04-27,16,4,"2022",117,0.0532259651156135,-0.00275370246073371,-0.0188692329805611,0.0826614005569083,24,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 16:45:00",2022-04-27,16,4,"2022",117,0.0018528997044622,0.00361633266906704,-0.00106001312055998,0.0113588776674714,24,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 17:00:00",2022-04-27,17,4,"2022",117,0,0,0,0,24,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 17:15:00",2022-04-27,17,4,"2022",117,0,0,-5.20746614496581e-05,0.00676948919136425,24,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 17:30:00",2022-04-27,17,4,"2022",117,0.0434661800872739,-0.0041314750787407,-0.0281629747205919,0.0876650340761669,24,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 17:45:00",2022-04-27,17,4,"2022",117,-0.103407874294823,-0.155922258909391,0.0349307121595724,0.516968830801551,24,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 18:00:00",2022-04-27,18,4,"2022",117,9.01225510600429e-05,0,0,0.00669072680791429,23.75,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 18:15:00",2022-04-27,18,4,"2022",117,0,0,0,0,23.75,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 18:30:00",2022-04-27,18,4,"2022",117,0.00140956049159174,0,0,0.00609601986555111,23.75,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 18:45:00",2022-04-27,18,4,"2022",117,0,0.00244006210803085,-2.95846731392935e-05,0.0123017255097334,23.75,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 19:00:00",2022-04-27,19,4,"2022",117,0,0,0,0,23.75,22,0,0,"no",42
3,331,"M",188.2,"2022-04-27 19:15:00",2022-04-27,19,4,"2022",117,0,-0.000538635084533522,0,0.00200347883453352,23.75,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 19:30:00",2022-04-27,19,4,"2022",117,0.00501912367146742,0,-0.000620099301739924,0.00618938895306081,23.75,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 19:45:00",2022-04-27,19,4,"2022",117,0.00210247922650265,0,0.00189107225240037,0.0108097983830406,23.5,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 20:00:00",2022-04-27,20,4,"2022",117,0.00226389550120018,0,0,0.00226389550120018,23.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 20:15:00",2022-04-27,20,4,"2022",117,0,0,0,0,23.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 20:30:00",2022-04-27,20,4,"2022",117,0,0.00123661603153789,0.00101544776837742,0.00774887818344849,23.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 20:45:00",2022-04-27,20,4,"2022",117,0,0.00226389550120018,0,0.00226389550120018,23.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 21:00:00",2022-04-27,21,4,"2022",117,0,0,0,0,23.25,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 21:15:00",2022-04-27,21,4,"2022",117,-0.00235432156818875,0.00262361607576453,0,0.0096311186643218,23,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 21:30:00",2022-04-27,21,4,"2022",117,0,0,0,0,23,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 21:45:00",2022-04-27,21,4,"2022",117,0,0,0.000116983710733681,0.00428365037740033,23,21.75,0,0,"no",42
3,331,"M",188.2,"2022-04-27 22:00:00",2022-04-27,22,4,"2022",117,0,0,-0.00189107225240037,0.00456034308573372,23,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 22:15:00",2022-04-27,22,4,"2022",117,0,0,0,0,23,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 22:30:00",2022-04-27,22,4,"2022",117,0,0,0.00121326698475138,0.00472889198475135,23,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-27 22:45:00",2022-04-27,22,4,"2022",117,0.0790404934692044,-0.122334422847118,-0.0344380662740038,0.27774006592366,23,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 23:00:00",2022-04-27,23,4,"2022",117,0.144747285592012,-0.113237505766803,-0.0434864235157204,0.395648505682685,23,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 23:15:00",2022-04-27,23,4,"2022",117,-0.00655355115804335,0.0073028533966034,0.000531320892649012,0.0151006518438159,23,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-27 23:30:00",2022-04-27,23,4,"2022",117,0.0119175231235778,0.0109914851858211,-0.00275522817026722,0.0304679939201424,23,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-27 23:45:00",2022-04-27,23,4,"2022",117,0.303620297345883,0.462828079039017,-0.150998613474199,0.936696615016927,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 00:00:00",2022-04-28,0,4,"2022",118,0.101878720238095,0.0380278087797619,-0.0025111607142857,0.191245814732143,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 00:15:00",2022-04-28,0,4,"2022",118,0.253052839087995,0.0456326225857476,-0.0282965190191752,0.344950730692918,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 00:30:00",2022-04-28,0,4,"2022",118,0.00564764012029641,-0.129559722504058,-0.0304063043076714,0.225774144475316,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 00:45:00",2022-04-28,0,4,"2022",118,0,0.00091145833333333,-0.00128256075521699,0.00763909484612612,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 01:00:00",2022-04-28,1,4,"2022",118,0.00495234745723026,0.0351828293234543,0.0131338090078324,0.0616774393141581,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 01:15:00",2022-04-28,1,4,"2022",118,0.268219600494991,-0.0241223376233142,-0.0551491124977453,0.437226412910007,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 01:30:00",2022-04-28,1,4,"2022",118,0.00207915456938894,-0.00361633266906708,-0.00438616288225663,0.0120992830953769,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 01:45:00",2022-04-28,1,4,"2022",118,-0.000225975738671017,0.00361633266906708,0,0.00653705831928493,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 02:00:00",2022-04-28,2,4,"2022",118,-0.0588911224409271,0.0095952848150114,0.00582001006805694,0.138775818365662,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 02:15:00",2022-04-28,2,4,"2022",118,0.019245191657301,-0.0130097956513973,-0.0222150082989927,0.0616102457655192,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 02:30:00",2022-04-28,2,4,"2022",118,-0.000209978823260071,0.000566620879120905,-0.00182291666666667,0.00674615098443224,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 02:45:00",2022-04-28,2,4,"2022",118,0.00284928287857976,-0.148629999557734,-0.0876815567245255,0.258425071022727,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 03:00:00",2022-04-28,3,4,"2022",118,0,0,0.00152309441860218,0.00642701211548866,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 03:15:00",2022-04-28,3,4,"2022",118,0.000262064324564326,-0.00719711061507938,-0.00509469100777701,0.0202824654728952,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 03:30:00",2022-04-28,3,4,"2022",118,0,0,-0.00135975135975136,0.00473333090520589,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 03:45:00",2022-04-28,3,4,"2022",118,-0.00333239893786769,0,-0.000538090381840411,0.011786911005661,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 04:00:00",2022-04-28,4,4,"2022",118,0,0,0,0,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 04:15:00",2022-04-28,4,4,"2022",118,-0.00243370453331391,-0.00482075975240037,-0.00311617093843652,0.0218312666066572,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 04:30:00",2022-04-28,4,4,"2022",118,0,0,-0.00212472531808472,0.00466378781808469,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 04:45:00",2022-04-28,4,4,"2022",118,-0.00226389550120019,0.00221659308573369,0.000846354166666674,0.00708465525360056,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 05:00:00",2022-04-28,5,4,"2022",118,0.00283492549117549,-0.000258695839750522,-0.000427754211933945,0.0187746931887557,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 05:15:00",2022-04-28,5,4,"2022",118,0.00168653232618077,0,0.00220031704406701,0.00681958828931483,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 05:30:00",2022-04-28,5,4,"2022",118,0,0.00173257460855114,0,0.00333058597218749,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 05:45:00",2022-04-28,5,4,"2022",118,0,0,-0.000594899349782185,0.00267721915671132,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 06:00:00",2022-04-28,6,4,"2022",118,0,0,-0.000701311492327106,0.00448236117181428,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 06:15:00",2022-04-28,6,4,"2022",118,0.00185241733093296,0.00482780836784744,0.00293673611544706,0.024213953364344,23,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 06:30:00",2022-04-28,6,4,"2022",118,0.0729364060418748,0.0478353758871337,0.0303083038922883,0.15619076290463,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 06:45:00",2022-04-28,6,4,"2022",118,0.00263812251116941,-0.00175781250000001,0,0.00818085451874517,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 07:00:00",2022-04-28,7,4,"2022",118,0.1835626043878,-0.18474425693664,-0.0889497817720474,0.539157684763154,22.75,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 07:15:00",2022-04-28,7,4,"2022",118,-0.00501912367146742,0.00772399800720113,-0.000281416174970822,0.0190535023786977,23,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 07:30:00",2022-04-28,7,4,"2022",118,0,0.000911458333333333,0,0.000911458333333333,23,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 07:45:00",2022-04-28,7,4,"2022",118,0.00298146406544844,0.0242977047908689,0.00494869171626985,0.0650792539708555,23,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 08:00:00",2022-04-28,8,4,"2022",118,0.0171383791989261,0.00457737249729434,-0.00228245875218533,0.0463213300371504,23,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 08:15:00",2022-04-28,8,4,"2022",118,0,0,-0.000620099301739924,0.00117026528159339,23.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 08:30:00",2022-04-28,8,4,"2022",118,0,0,0,0,23.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 08:45:00",2022-04-28,8,4,"2022",118,0.000846354166666674,0,0,0.0009765625,23.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 09:00:00",2022-04-28,9,4,"2022",118,0.0044804885869339,0,0,0.0044804885869339,23.25,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 09:15:00",2022-04-28,9,4,"2022",118,0.00020308738570457,0,-0.00105223823485545,0.00514411803474302,23.5,21.25,0,0,"no",42
3,331,"M",188.2,"2022-04-28 09:30:00",2022-04-28,9,4,"2022",118,-0.00113759124989593,0.000477720521665823,0.00191144304913834,0.0193930987632159,23.5,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-28 09:45:00",2022-04-28,9,4,"2022",118,0.00020308738570457,0,0,0.00150589698929543,23.75,21.5,0,0,"no",42
3,331,"M",188.2,"2022-04-28 10:00:00",2022-04-28,10,4,"2022",118,0,0.000512974438755698,0,0.00491251370157622,24,21.5,0,0,"no",42
