"ID","acce.roundNo","turtle.ID","sex","cl","time","date","hour","month","year","julian","x","y","z","ODBA","airTemp","waterTemp","rainfall","roll_sum_24h","heavyRain","acce.netWeight","ID_old","ODBA.scaled","state"
"331-1-1","1","331","M",192,"2020-10-17 04:00:00",2020-10-17,4,10,2020,291,0.00044431926325307,0,-0.000669642857142856,0.00368026326206471,-0.575061554817154,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.36440091805677,1
"331-1-1","1","331","M",192,"2020-10-17 04:15:00",2020-10-17,4,10,2020,291,0,0,0,0,-0.575061554817154,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 04:30:00",2020-10-17,4,10,2020,291,0.000408161174762722,0,0,0.00581055500489094,-0.575061554817154,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.98928166362598,1
"331-1-1","1","331","M",192,"2020-10-17 04:45:00",2020-10-17,4,10,2020,291,0,0,0,0,-0.601980512711788,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 05:00:00",2020-10-17,5,10,2020,291,-0.0100180472739066,0,0.00032515769820457,0.0122102506868132,-0.601980512711788,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.32676218357927,1
"331-1-1","1","331","M",192,"2020-10-17 05:15:00",2020-10-17,5,10,2020,291,0,0.000778331369151675,0,0.00667651846851064,-0.601980512711788,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.86958915901781,1
"331-1-1","1","331","M",192,"2020-10-17 05:30:00",2020-10-17,5,10,2020,291,0,0,0,0,-0.628899470606422,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 05:45:00",2020-10-17,5,10,2020,291,0,0.00189107225240037,-0.00171962911220724,0.0105423222610723,-0.628899470606422,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.46173480235256,1
"331-1-1","1","331","M",192,"2020-10-17 06:00:00",2020-10-17,6,10,2020,291,0,0,0.00341324528336248,0.00463394840836248,-0.655818428501055,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.17894476676504,1
"331-1-1","1","331","M",192,"2020-10-17 06:15:00",2020-10-17,6,10,2020,291,0,0,0,0,-0.763494260079591,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 06:30:00",2020-10-17,6,10,2020,291,0,0.00020308738570457,0,0.00150589698929543,-0.763494260079591,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.98910852898144,1
"331-1-1","1","331","M",192,"2020-10-17 06:45:00",2020-10-17,6,10,2020,291,0.131728761147706,0.0793612014070998,-0.0510416504068848,0.335506756698163,-0.790413217974225,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-1.08913705075819,2
"331-1-1","1","331","M",192,"2020-10-17 07:00:00",2020-10-17,7,10,2020,291,-0.00168798486669583,0.00134512297598235,-0.00347128999472757,0.0128122989206974,-0.763494260079591,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.28219585758769,1
"331-1-1","1","331","M",192,"2020-10-17 07:15:00",2020-10-17,7,10,2020,291,0,0,0,0,-0.736575302184957,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 07:30:00",2020-10-17,7,10,2020,291,-0.0103607167572011,-0.00629169550067988,0.0212600685989358,0.0425742253623113,-0.763494260079591,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.13328946484683,1
"331-1-1","1","331","M",192,"2020-10-17 07:45:00",2020-10-17,7,10,2020,291,0,0,0,0,-0.655818428501055,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 08:00:00",2020-10-17,8,10,2020,291,0,0,0,0,-0.628899470606422,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 08:15:00",2020-10-17,8,10,2020,291,0,0,0.00312805141906702,0.00377909308573371,-0.628899470606422,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.34350448149803,1
"331-1-1","1","331","M",192,"2020-10-17 08:30:00",2020-10-17,8,10,2020,291,0,-0.0030585045061148,-0.000668206895228984,0.00830076785959138,-0.628899470606422,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.67765831668381,1
"331-1-1","1","331","M",192,"2020-10-17 08:45:00",2020-10-17,8,10,2020,291,-0.00820599485150266,0.121370101252914,-0.111487411243271,0.305933890870414,-0.601980512711788,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-1.18112289376807,2
"331-1-1","1","331","M",192,"2020-10-17 09:00:00",2020-10-17,9,10,2020,291,-0.332152016819986,0.118606946438978,-0.0756376354765027,0.537892134449752,-0.575061554817154,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-0.618239849714702,2
"331-1-1","1","331","M",192,"2020-10-17 09:15:00",2020-10-17,9,10,2020,291,-0.0574308883390915,-0.101114494229729,0.0775752079951299,0.247798203315781,-0.54814259692252,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-1.39111313954278,2
"331-1-1","1","331","M",192,"2020-10-17 09:30:00",2020-10-17,9,10,2020,291,0,0,0,0,-0.521223639027886,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 09:45:00",2020-10-17,9,10,2020,291,0,0,-0.00117627056103618,0.00548864655309968,-0.386628849554716,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.03770131345045,1
"331-1-1","1","331","M",192,"2020-10-17 10:00:00",2020-10-17,10,10,2020,291,0.000436401705933009,0,0.00180093615152209,0.00827233476159255,-0.359709891660082,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.68072006902434,1
"331-1-1","1","331","M",192,"2020-10-17 10:15:00",2020-10-17,10,10,2020,291,0,0,-0.000846354166666674,0.0009765625,-0.305871975870815,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.22639605417423,1
"331-1-1","1","331","M",192,"2020-10-17 10:30:00",2020-10-17,10,10,2020,291,-0.0121981263094544,-0.0281860852905775,0.0053430808557762,0.0574305414637446,-0.252034060081547,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-2.83991655557965,2
"331-1-1","1","331","M",192,"2020-10-17 10:45:00",2020-10-17,10,10,2020,291,-0.165608173835713,-0.038460050691496,0.0459442304657148,0.261642426583833,-0.225115102186913,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-1.33696176663017,2
"331-1-1","1","331","M",192,"2020-10-17 11:00:00",2020-10-17,11,10,2020,291,0.11628897903312,-0.0227439091941045,0.00286590579559329,0.212098277698864,-0.117439270608377,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-1.54600182203663,2
"331-1-1","1","331","M",192,"2020-10-17 11:15:00",2020-10-17,11,10,2020,291,0.000441052003551975,0,0,0.00402323371073375,-0.144358228503011,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.29368138717922,1
"331-1-1","1","331","M",192,"2020-10-17 11:30:00",2020-10-17,11,10,2020,291,0.00641011549214674,0.00355092498647186,-0.00385599101419409,0.0211745069166944,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.80881198703397,1
"331-1-1","1","331","M",192,"2020-10-17 11:45:00",2020-10-17,11,10,2020,291,0.00158887607618077,0,0,0.00327533523334304,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.45489276251161,1
"331-1-1","1","331","M",192,"2020-10-17 12:00:00",2020-10-17,12,10,2020,291,0.00141754133453352,0,0.00063296078921074,0.0079961190068612,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.7109620161085,1
"331-1-1","1","331","M",192,"2020-10-17 12:15:00",2020-10-17,12,10,2020,291,0.00115025395356279,-0.000919117647058824,6.12745098039181e-05,0.00951422454179809,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.55502622035505,1
"331-1-1","1","331","M",192,"2020-10-17 12:30:00",2020-10-17,12,10,2020,291,0,0,-0.00298963189588189,0.00629909370143747,-0.198196144292279,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.92000508902312,1
"331-1-1","1","331","M",192,"2020-10-17 12:45:00",2020-10-17,12,10,2020,291,0,0.00276837388510183,0,0.00433677586710674,-0.198196144292279,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.23313357855739,1
"331-1-1","1","331","M",192,"2020-10-17 13:00:00",2020-10-17,13,10,2020,291,0,0,0,0,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-17 13:15:00",2020-10-17,13,10,2020,291,-0.000929466041770743,0.00194142608693387,-0.000929186915515079,0.0188647181811245,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.91881007652023,1
"331-1-1","1","331","M",192,"2020-10-17 13:30:00",2020-10-17,13,10,2020,291,0.00290764465569153,-0.00202289030414031,0.000531320892649012,0.0128805114156677,-0.0636013548191095,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.27726947907306,1
"331-1-1","1","331","M",192,"2020-10-17 13:45:00",2020-10-17,13,10,2020,291,-0.00245929201007326,0.00132783882783882,-0.00416907582434928,0.0129783600730866,0.0171555188647922,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.27024485427282,1
"331-1-1","1","331","M",192,"2020-10-17 14:00:00",2020-10-17,14,10,2020,291,-0.000747172207133145,0,0,0.00257314029286685,0.151750308337962,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.63431043598546,1
"331-1-1","1","331","M",192,"2020-10-17 14:15:00",2020-10-17,14,10,2020,291,-0.00146645346840659,0.000701479510073266,-0.00202576015564296,0.00887578946660976,0.20558822412723,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.61766902540466,1
"331-1-1","1","331","M",192,"2020-10-17 14:30:00",2020-10-17,14,10,2020,291,0,-9.91819595335119e-05,-2.59072524702586e-06,0.0084029766891095,0.178669266232596,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.66672897078104,1
"331-1-1","1","331","M",192,"2020-10-17 14:45:00",2020-10-17,14,10,2020,291,-0.000490606398809518,0.00422479538690476,-0.000451078869047605,0.0227213541666667,0.178669266232596,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.74137961682505,1
"331-1-1","1","331","M",192,"2020-10-17 15:00:00",2020-10-17,15,10,2020,291,-0.00130280960359085,-0.00390842881077252,0.00260561920718166,0.00781685762154504,0.124831350443328,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.73108975118218,1
"331-1-1","1","331","M",192,"2020-10-17 15:15:00",2020-10-17,15,10,2020,291,-0.000959050714910085,0,-0.00020308738570457,0.00662696407325314,0.124831350443328,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.8760654062801,1
"331-1-1","1","331","M",192,"2020-10-17 15:30:00",2020-10-17,15,10,2020,291,-0.000203087385704574,-0.00269925387112888,0.00259815867726021,0.0115700759743728,0.151750308337962,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.3764362122954,1
"331-1-1","1","331","M",192,"2020-10-17 15:45:00",2020-10-17,15,10,2020,291,0,-0.000864155917866843,0,0.00216623925120019,0.259426139916497,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.75521075145867,1
"331-1-1","1","331","M",192,"2020-10-17 16:00:00",2020-10-17,16,10,2020,291,-0.00310544219235625,0.000531320892649026,0,0.00756608571549976,0.0979123925486939,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.75994439335995,1
"331-1-1","1","331","M",192,"2020-10-17 16:15:00",2020-10-17,16,10,2020,291,0.00307321530466062,-0.00314296976894635,0.00123402259632729,0.0134167508923368,0.07099343465406,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.23936449204641,1
"331-1-1","1","331","M",192,"2020-10-17 16:30:00",2020-10-17,16,10,2020,291,-0.00286458333333333,0.001849495990121,-0.00176334082584087,0.0180513241864345,0.07099343465406,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.96061866872629,1
"331-1-1","1","331","M",192,"2020-10-17 16:45:00",2020-10-17,16,10,2020,291,0,0.000163283917879499,0.000522348362421892,0.00756431323986468,0.0440744767594261,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.76015133257322,1
"331-1-1","1","331","M",192,"2020-10-17 17:00:00",2020-10-17,17,10,2020,291,0,0.00213923446345321,-0.00226389550120018,0.00800353346740065,0.0440744767594261,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.71013817120711,1
"331-1-1","1","331","M",192,"2020-10-17 17:15:00",2020-10-17,17,10,2020,291,-0.000154622236423727,-0.000746167129439182,-0.0003579702568673,0.0129016459439254,0.0171555188647922,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.27574803262374,1
"331-1-1","1","331","M",192,"2020-10-17 17:30:00",2020-10-17,17,10,2020,291,0,-0.00118634939407002,0,0.00667081590794828,0.0171555188647922,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.87033229273535,1
"331-1-1","1","331","M",192,"2020-10-17 17:45:00",2020-10-17,17,10,2020,291,0,-0.000864155917866843,-0.000531320892649012,0.00341048654036935,-0.00976343902984169,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.42377026899455,1
"331-1-1","1","331","M",192,"2020-10-17 18:00:00",2020-10-17,18,10,2020,291,0,0.00146108232045731,0,0.00303671257255816,-0.00976343902984169,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.51232463792245,1
"331-1-1","1","331","M",192,"2020-10-17 18:15:00",2020-10-17,18,10,2020,291,-0.00200940010510322,1.2861487470886e-05,0,0.00814888236763236,-0.0366823969244756,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.69412355276904,1
"331-1-1","1","331","M",192,"2020-10-17 18:30:00",2020-10-17,18,10,2020,291,-0.00350545179646742,0.00270487433573376,0,0.0101723797036297,-0.0366823969244756,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.49431064439927,1
"331-1-1","1","331","M",192,"2020-10-17 18:45:00",2020-10-17,18,10,2020,291,-0.00168805803571428,0.000738064019314005,0,0.00848545985264735,-0.0366823969244756,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.65799519467788,1
"331-1-1","1","331","M",192,"2020-10-17 19:00:00",2020-10-17,19,10,2020,291,-0.00188470112786519,0,-0.00117195900887312,0.00875247257083196,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.63023442911426,1
"331-1-1","1","331","M",192,"2020-10-17 19:15:00",2020-10-17,19,10,2020,291,0,0.00183582693348315,-0.00192070570488537,0.0115454830542721,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.37839459418391,1
"331-1-1","1","331","M",192,"2020-10-17 19:30:00",2020-10-17,19,10,2020,291,0.000864155917866878,-0.000864155917866843,0.00215301462860057,0.0092291687262391,-0.171277186397645,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.5825119607524,1
"331-1-1","1","331","M",192,"2020-10-17 19:45:00",2020-10-17,19,10,2020,291,-0.000610969434211611,0.00082416769428488,0.00106788556495596,0.0178813780620421,-0.225115102186913,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.9695791303542,1
"331-1-1","1","331","M",192,"2020-10-17 20:00:00",2020-10-17,20,10,2020,291,-0.00221785321882978,0.00212884175286518,-0.00280253058573371,0.0128255912923882,-0.252034060081547,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.28123396269534,1
"331-1-1","1","331","M",192,"2020-10-17 20:15:00",2020-10-17,20,10,2020,291,-0.00289393765956265,0.00118017019872488,0,0.0122900943457584,-0.278953017976181,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.32073630727854,1
"331-1-1","1","331","M",192,"2020-10-17 20:30:00",2020-10-17,20,10,2020,291,0,0.0011880047036297,-0.000701479510073266,0.00756284730894108,-0.278953017976181,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.76032251458824,1
"331-1-1","1","331","M",192,"2020-10-17 20:45:00",2020-10-17,20,10,2020,291,-0.00311828694181635,0.000568225177600167,-0.000819694500760647,0.0145737279468897,-0.41354780744935,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.16216989039589,1
"331-1-1","1","331","M",192,"2020-10-17 21:00:00",2020-10-17,21,10,2020,291,0.000574601722062668,0.00215086020750081,-0.000846354166666674,0.0127714597685301,-0.41354780744935,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.28515696107382,1
"331-1-1","1","331","M",192,"2020-10-17 21:15:00",2020-10-17,21,10,2020,291,0.000405253383769011,-0.00220897537792068,-0.00251108754526722,0.0154640281593407,-0.440466765343984,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.10657738953351,1
"331-1-1","1","331","M",192,"2020-10-17 21:30:00",2020-10-17,21,10,2020,291,0.000620099301739917,-0.000864155917866843,-0.00126898654730692,0.00957309834262961,-0.440466765343984,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.54944239597645,1
"331-1-1","1","331","M",192,"2020-10-17 21:45:00",2020-10-17,21,10,2020,291,0,0,-0.00113017949932007,0.00651705607760297,-0.467385723238618,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.89058069671047,1
"331-1-1","1","331","M",192,"2020-10-17 22:00:00",2020-10-17,22,10,2020,291,0.00329179284257408,0,0.000393676419067013,0.00947974009497443,-0.467385723238618,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.55831140049463,1
"331-1-1","1","331","M",192,"2020-10-17 22:15:00",2020-10-17,22,10,2020,291,-0.000840649693188755,0.00207915456938894,0,0.00669831199616355,-0.467385723238618,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.86675419543246,1
"331-1-1","1","331","M",192,"2020-10-17 22:30:00",2020-10-17,22,10,2020,291,0.000799292937964824,-0.00642126157262876,0.00338076636904761,0.0173786364460192,-0.601980512711788,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.99656635163905,1
"331-1-1","1","331","M",192,"2020-10-17 22:45:00",2020-10-17,22,10,2020,291,0.0157735168477356,-0.0148457824727356,0.00381942005477162,0.0344387193752428,-0.601980512711788,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-3.33995028890822,1
"331-1-1","1","331","M",192,"2020-10-17 23:00:00",2020-10-17,23,10,2020,291,0.000440713258096061,0,0.00270487433573369,0.0101371149466853,-0.601980512711788,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.49747205947105,1
"331-1-1","1","331","M",192,"2020-10-17 23:15:00",2020-10-17,23,10,2020,291,0,0.00141335173073452,0,0.0033927308585512,-0.628899470606422,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.42780418184503,1
"331-1-1","1","331","M",192,"2020-10-17 23:30:00",2020-10-17,23,10,2020,291,-0.00082237640831391,-0.000350926742528276,0,0.0114994732914655,-0.628899470606422,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.38206877224442,1
"331-1-1","1","331","M",192,"2020-10-17 23:45:00",2020-10-17,23,10,2020,291,0.00233964440507408,0,0,0.00618794454243673,-0.655818428501055,0.136014053308673,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.93535002538876,1
"331-1-1","1","331","M",192,"2020-10-18 00:00:00",2020-10-18,0,10,2020,292,0.00255838996073372,0,-0.00435948329014738,0.00965224825088112,-0.655818428501055,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.54198430573676,1
"331-1-1","1","331","M",192,"2020-10-18 00:15:00",2020-10-18,0,10,2020,292,0,0.000531320892649026,0,0.00124424728916915,-0.682737386395689,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.09938509722877,1
"331-1-1","1","331","M",192,"2020-10-18 00:30:00",2020-10-18,0,10,2020,292,0.0026028556818998,0.000128430597180563,0,0.00912214827656009,-0.736575302184957,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.59302935735859,1
"331-1-1","1","331","M",192,"2020-10-18 00:45:00",2020-10-18,0,10,2020,292,0,-0.000531320892649026,0.000343517701916152,0.00779352754450412,-0.871170091658127,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.73373933442179,1
"331-1-1","1","331","M",192,"2020-10-18 01:00:00",2020-10-18,1,10,2020,292,0,-0.00130395288943081,0.00184229322556524,0.00730881659190483,-0.871170091658127,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.79043808796874,1
"331-1-1","1","331","M",192,"2020-10-18 01:15:00",2020-10-18,1,10,2020,292,0.00180632021165109,-0.000750691812272673,0,0.00979619849105142,-0.871170091658127,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.52856119838485,1
"331-1-1","1","331","M",192,"2020-10-18 01:30:00",2020-10-18,1,10,2020,292,0.00068798134055487,-0.00043580551393054,0,0.00789574243158805,-0.898089049552761,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.72218249517678,1
"331-1-1","1","331","M",192,"2020-10-18 01:45:00",2020-10-18,1,10,2020,292,-0.000433664642649004,0,-0.000911458333333337,0.00223560619068433,-0.898089049552761,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.73353898351895,1
"331-1-1","1","331","M",192,"2020-10-18 02:00:00",2020-10-18,2,10,2020,292,0.0199356253555472,0.0449281729555167,-0.0284678917003136,0.0977820248328061,-0.925008007447395,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-2.3148396256711,2
"331-1-1","1","331","M",192,"2020-10-18 02:15:00",2020-10-18,2,10,2020,292,0.00162153655805999,-0.00121026434502997,0.000531320892649012,0.00781018840100874,-0.951926965342028,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.73184645435819,1
"331-1-1","1","331","M",192,"2020-10-18 02:30:00",2020-10-18,2,10,2020,292,-0.000522310263521217,-9.91819595335119e-05,0,0.00662714022089021,-0.925008007447395,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.87604231116633,1
"331-1-1","1","331","M",192,"2020-10-18 02:45:00",2020-10-18,2,10,2020,292,-0.00281737847655816,0,-0.000284188467782165,0.00965243794833639,-0.925008007447395,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.54196649768707,1
"331-1-1","1","331","M",192,"2020-10-18 03:00:00",2020-10-18,3,10,2020,292,-0.000263636103479847,0.00172526041666667,0.00115865037740037,0.0103601585046897,-1.05960279692056,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.47764291290886,1
"331-1-1","1","331","M",192,"2020-10-18 03:15:00",2020-10-18,3,10,2020,292,-0.00016748388330419,-0.00185404059915777,6.35784571331455e-05,0.0120212225925117,-1.03268383902593,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.34117474549558,1
"331-1-1","1","331","M",192,"2020-10-18 03:30:00",2020-10-18,3,10,2020,292,0.00136773220269314,0,-0.0036575566360722,0.0115392826574467,-1.03268383902593,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.37888894976394,1
"331-1-1","1","331","M",192,"2020-10-18 03:45:00",2020-10-18,3,10,2020,292,0.000186738175019435,-0.000433664642649031,0,0.00564965091332278,-1.05960279692056,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-5.01319091992942,1
"331-1-1","1","331","M",192,"2020-10-18 04:00:00",2020-10-18,4,10,2020,292,0.0020778104274198,-0.000701479510073266,0,0.00720172297320735,-1.03268383902593,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.80341102809995,1
"331-1-1","1","331","M",192,"2020-10-18 04:15:00",2020-10-18,4,10,2020,292,0,0,0,0,-1.05960279692056,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-6.90775527898214,1
"331-1-1","1","331","M",192,"2020-10-18 04:30:00",2020-10-18,4,10,2020,292,-0.00138062169312169,0.00394556253931253,-0.0012470746845747,0.0087666095478596,-1.11344071270983,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.62878589998635,1
"331-1-1","1","331","M",192,"2020-10-18 04:45:00",2020-10-18,4,10,2020,292,0.0044804885869339,-0.00341324528336247,0,0.00911443699529637,-1.248035502183,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.59379147028756,1
"331-1-1","1","331","M",192,"2020-10-18 05:00:00",2020-10-18,5,10,2020,292,-0.000701479510073252,-0.0102599359191156,0.00420199104281135,0.0158330493291431,-1.248035502183,-0.250720369885536,-0.127969621543519,-0.366521858712525,"no",0.771534170892113,"331-1",-4.08441110304731,1
